storenum,OPENDATE,address,lat,long
2809,8/16/2000,"100 BUCKHANNON CROSSROADS,Buckhannon,WV,26201",38.9983808,-80.2347737
2810,1/26/2000,"97 WILLIAMS DRIVE,Spencer,WV,25276",38.7981432,-81.3504823
2811,1/26/2000,"4375 LEXINGTON ROAD,Athens,GA,30605",33.934032,-83.309547
2812,3/15/2000,"25 25TH STREET S.E.,Rochester,MN,55904",43.986722,-92.460261
2813,4/19/2000,"2001 NORTH CENTRAL AVE,Marshfield,WI,54449",44.6866,-90.154565
2814,9/20/2000,"9300 N.W. 77TH AVENUE,Hialeah Gardens,FL,33016",25.858505,-80.325141
2815,5/17/2000,"1460 GOLF ROAD,Rolling Meadows,IL,60008",42.053832,-88.000227
2816,4/19/2000,"5630 TOUHY AVENUE,Niles,IL,60714",42.0120255,-87.7673716
2817,1/24/2001,"16771 TORRENCE AVENUE,Lansing,IL,60438",41.5921049,-87.55445
2818,6/14/2000,"1828 165TH STREET,Hammond,IN,46320",41.5956858,-87.484294
2819,1/26/2000,"2100 NORTH MAIN STREET,Bluffton,IN,46714",40.7727649,-85.1678053
2825,9/19/2001,"1126 ROUTE 9,Old Bridge,NJ,8857",40.4536642,-74.297305
2827,11/1/2000,"2801 COMMERCE DRIVE,Coralville,IA,52241",41.697111,-91.612473
2828,1/24/2001,"3355 SOUTH 27TH ST,Milwaukee (S),WI,53215",42.983708,-87.950434
2830,1/24/2001,"1570 CHESTER PIKE,Eddystone,PA,19022",39.864098,-75.341352
2831,8/16/2000,"2680 SOUTH LINCOLN,Jerome,ID,83338",42.694029,-114.515978
2832,5/17/2000,"4400 HIGHWAY 278,Hardeeville,SC,29927",32.3093217,-80.9946519
2833,1/26/2000,"#1 WAL-MART LANE,Grafton,WV,26354",39.3409249,-80.0189659
2836,3/20/2002,"1051 EAST BROAD STREET,Fuquay-Varina,NC,27526",35.594406,-78.781509
2837,8/16/2000,"4350 NORTH NELLIS BLVD,Las Vegas,NV,89115",36.239137,-115.060063
2838,1/24/2001,"540 MARKS STREET,Henderson (N),NV,89014",36.06111,-115.033483
2841,10/25/2000,"1740 ROUTE 38,Lumberton,NJ,8048",39.978022,-74.76876
2842,3/14/2001,"1290 EAST ONTARIO AVE,Corona (S),CA,92881",33.845785,-117.540678
2843,6/14/2000,"17861 SO. U.S. HWY 441,Summerfield,FL,34491",28.9634274,-81.9685413
2844,7/18/2001,"1549 RT 9,Halfmoon,NY,12065",42.8455923,-73.7497757
2845,7/19/2000,"14215 U.S. HWY 64 WEST,Siler City,NC,27344",35.720681,-79.4842199
2846,4/19/2000,"7950 CRAFT GOODMAN FRONTAGE RD,Olive Branch,MS,38654",34.9817514,-89.8699367
2847,1/24/2001,"10504 SOUTH 15TH STREET,Bellevue,NE,68123",41.155522,-95.936269
2849,1/26/2000,"320 MALLARD LANE,Mason,WV,25260",39.010541,-82.034345
2850,8/16/2000,"2320 NO. HANOVER PIKE,Hampstead,MD,21074",39.6391615,-76.8686106
2852,1/31/2006,"240 N Lafayette Ave,Moundsville,WV,26041",39.9297647,-80.7516006
2860,1/26/2000,"160 POOLER PARKWAY,Pooler,GA,31322",32.1435054,-81.2434779
2861,8/14/2002,"7319 WEST STATE STREET,Garden City,ID,83714",43.669808,-116.284856
2862,2/28/2001,"4051 EAST FAIRVIEW AVE.,Meridian,ID,83642",43.6181849,-116.343352
2864,6/14/2000,"6703 EAST LESLIE ROAD,San Antonio,TX,78254",29.50076,-98.704069
2865,4/19/2000,"2301 WEST WELLESLEY AVE,Spokane,WA,99205",47.6995069,-117.445602
2866,7/16/2003,"5110 TIMES SQUARE,Lansing (E),MI,48864",42.698235,-84.406761
2867,8/25/2004,"3225 TOWNE CENTRE BLVD,Lansing (N),MI,48912",42.765745,-84.520855
2869,1/24/2001,"409 N. MARKETPLACE BLVD.,Lansing (W),MI,48917",42.7381788,-84.6750113
2871,1/22/2003,"2501 ROUTE 130 SOUTH,Cinnaminson,NJ,8077",40.0062159,-74.9759314
2872,1/24/2001,"10562 BELLEVILLE ROAD,Van Buren Township,MI,48111",42.2242643,-83.4850251
2891,6/14/2000,"2450 WEST LOOP 338,Odessa,TX,79763",31.855828,-102.410141
2892,8/16/2000,"11101 SO. PARKER ROAD,Parker,CO,80134",39.513207,-104.768233
2893,7/19/2000,"121 SO. PETER PAN ROAD,Independence,KS,67301",37.2260335,-95.7425189
2894,2/28/2001,"13164 GARRETT HWY,Oakland,MD,21550",39.421904,-79.390681
2896,10/11/2000,"656 NEW HAVEN AVENUE,Derby,CT,6418",41.3122106,-73.0573489
2897,4/19/2000,"235 QUEEN STREET,Southington,CT,6489",41.6230722,-72.8728707
2898,8/22/2001,"665 BOSTON POST ROAD,Old Saybrook,CT,6475",41.2957284,-72.3791078
2899,1/24/2001,"255 W. MAIN STREET,Avon,CT,6001",41.810919,-72.853218
2900,7/19/2000,"80 TOWN LINE ROAD,Rockyhill,CT,6067",41.6821515,-72.6582416
2901,1/24/2001,"180 NORTH KING STREET,Northampton,MA,1060",42.341689,-72.6432729
2905,1/24/2001,"250 RT 59,Airmont,NY,10901",41.1130907,-74.1071999
2906,1/24/2001,"765 OLD COUNTRY ROAD,Riverhead,NY,11901",40.9326248,-72.6649471
2908,9/20/2000,"201 MONTGOMERY CROSSING,Biscoe,NC,27209",35.3586625,-79.7973092
2909,4/17/2002,"961 RT 6,Corry,PA,16407",41.9162805,-79.6319496
2910,3/19/2003,"2875 EAST STATE STREET,Salem,OH,44460",40.8999186,-80.8182867
2911,8/14/2002,"3018 EAST AVENUE,Central Square,NY,13036",43.2910421,-76.1279766
2912,1/24/2001,"7555 TELEGRAPH ROAD,Taylor,MI,48180",42.2536101,-83.2661816
2913,1/24/2001,"13001 HWY 90,Boutte,LA,70039",29.9009612,-90.3869018
2914,7/19/2000,"1 MASSILLON MARKET PLACE DR,Massillon,OH,44646",40.7676799,-81.5227924
2915,1/22/2003,"3990 NESCONSET HIGHWAY,South Setauket,NY,11733",40.902727,-73.077962
2916,1/23/2002,"2465 HEMPSTEAD TURNPIKE,East Meadow,NY,11554",40.7267419,-73.5442884
2917,1/22/2003,"1850 VETERANS MEMORIAL HWY,Islandia,NY,11749",40.803351,-73.1776527
2920,4/18/2001,"1505 COUNTY ROAD 220,Orange Park,FL,32003",30.101583,-81.728698
2921,2/28/2001,"534 HARRISVILLE ROAD,Ogden,UT,84404",41.2686251,-111.9755479
2922,10/25/2000,"7635 NO. LA CHOLLA BLVD,Tucson,AZ,85741",32.344189,-111.015546
2923,1/24/2001,"1649 MAIN STREET,Billings,MT,59105",45.8278921,-108.4708593
2924,5/15/2002,"2550 COORS BLDV. NW,Albuquerque (W),NM,87120",35.1105776,-106.7008668
2925,1/24/2001,"681 LINCOLN AVENUE,Napa,CA,94558",38.3101341,-122.2832567
2926,10/25/2000,"6000 COIT RD,Plano (C),TX,75023",33.055331,-96.768099
2927,1/24/2001,"23500 N.E. SANDY BLVD,Wood Village,OR,97060",45.5426667,-122.4204104
2928,10/11/2000,"605 ST. JAMES AVENUE,Goose Creek,SC,29445",33.033898,-80.063611
2929,2/28/2001,"3030 NORTH MAIN,Hope Mills,NC,28348",34.980507,-78.964992
2931,7/19/2000,"409 N. FRUITLAND,Fruitland,MD,21804",38.3274356,-75.6150993
2932,1/24/2001,"10900 PARKSIDE DRIVE,Knoxville,TN,37922",35.900537,-84.1474379
2933,8/16/2000,"201 GREASY RIDGE ROAD,Princeton,WV,24740",37.3595309,-81.04388
2934,10/25/2000,"15150 US HWY 150,Paris,IL,61944",39.6042416,-87.6774968
2935,8/16/2000,"814 WEST BELL AVENUE,Knoxville,IA,50138",41.304949,-93.1060663
2936,1/23/2002,"8700 NORTH SERVITE DRIVE,Milwaukee (N),WI,53223",43.176069,-88.008528
2937,2/28/2001,"12080 HWY 169,Hibbing,MN,55746",47.3998748,-92.9676955
2938,9/20/2000,"2428 WEST PINHOOK ROAD,Lafayette,LA,70508",30.1804754,-92.0043508
2945,5/15/2002,"100 COMMONS DRIVE,Parkesburg,PA,19365",39.9802187,-75.9337067
2947,3/14/2001,"9000 N.E. HWY 99,Vancouver,WA,98665",45.686618,-122.6634145
2948,9/18/2002,"13310 TELEGRAPH ROAD,Santa Fe Springs,CA,90670",33.9403048,-118.0494046
2949,10/30/2002,"151 EAST 5TH STREET,Long Beach,CA,90802",33.773364,-118.190185
2950,1/23/2002,"37140 47TH STREET EAST,Palmdale (E),CA,93552",34.5566419,-118.043017
2951,1/23/2002,"1731 EAST AVENUE J,Lancaster (E),CA,93535",34.691717,-118.097755
2952,1/24/2001,"41200 MURRIETA HOT SPRINGS RD,Murieta,CA,92562",33.552707,-117.193299
2953,10/24/2001,"262 SWANSEA MALL DRIVE,Swansea,MA,2777",41.7549769,-71.218828
2954,10/25/2000,"650 MAIN AVENUE,Norwalk,CT,6851",41.1587699,-73.4177631
2958,5/16/2001,"3701 EAST CALUMET ST.,Appleton (E),WI,54915",44.2437033,-88.3542785
2959,7/18/2001,"28804 GRATIOT AVENUE,Roseville,MI,48066",42.508511,-82.925718
2960,1/22/2003,"4101 SOUTH CRENSHAW BLVD,Los Angeles(Baldwin),CA,90008",34.008911,-118.336523
2962,8/14/2002,"2300 WEST ATLANTIC BLVD,Pompano Beach (W),FL,33069",26.228392,-80.154706
2963,10/24/2001,"6001 CORAL RIDGE DRIVE,Coral Springs (W),FL,33076",26.304488,-80.276725
2965,9/19/2001,"3164 BERLIN TURNPIKE,Newington,CT,6111",41.6633957,-72.7210622
2966,10/27/2004,"222 SMOKERISE DRIVE,Wadsworth,OH,44281",41.052572,-81.725863
2967,9/15/2004,"3450 VALLEY PLAZA PARKWAY,Fort Wright,KY,41017",39.035278,-84.536207
2968,1/24/2001,"200 FLOYD DRIVE,Carrollton,KY,41008",38.6676783,-85.1230369
2978,2/28/2001,"7451 MCCART AVENUE,Fort Worth (S),TX,76133",32.6359268,-97.3696303
2990,3/14/2001,"1101 EAST SPRUCE ST.,Mitchell,SD,57301",43.6875414,-98.0212085
2991,10/24/2001,"201 WALTON WAY,Cedar Park,TX,78613",30.5227441,-97.8338686
2992,9/19/2001,"9951 CHATFIELD PLACE,Corning,NY,14870",42.149937,-77.124894
2993,2/28/2001,"345 HWY 6,Sugar Land,TX,77478",29.612759,-95.644595
2994,3/14/2001,"3022 SOUTH BELT HWY,St. Joseph (S),MO,64503",39.737073,-94.803726
2996,3/14/2001,"18121 MARSH LANE,Dallas (NW),TX,75287",32.995505,-96.85779
3200,1/24/2001,"740 MIDDLE STREET,Weymouth,MA,2188",42.19953,-70.94475
3201,3/14/2001,"135 WILLOW LANE,McDonough,GA,30253",33.432142,-84.184915
3205,3/14/2001,"1100 THORNTON ROAD,Lithia Springs,GA,30122",33.774391,-84.601954
3206,8/14/2002,"2400 HARDING HIGHWAY,Lima,OH,45804",40.728868,-84.059854
3221,3/19/2003,"515 EAST 4TH STREET,Watkins Glen,NY,14891",42.3824079,-76.8672675
3222,8/25/2004,"1286 EIGHTEEN MILE ROAD,Clemson,SC,29630",34.705849,-82.761646
3223,7/17/2002,"#100 CHIPPEWA TOWN CENTRE,Chippewa,PA,15010",40.7822026,-80.3837399
3224,2/28/2001,"555 WEST I-30,Garland (SE),TX,75043",32.84192,-96.597575
3225,3/14/2001,"2501 LAKEVIEW PKWY,Rowlett,TX,75089",32.9080445,-96.5785537
3226,3/14/2001,"25108 MARKET PLACE DRIVE,Houston (Katy Mills),TX,77494",29.783548,-95.803706
3228,9/17/2003,"6700 HOLLYWOOD BLVD,Delmont,PA,15626",40.4000429,-79.591001
3229,1/24/2001,"3800 HWY 287 WEST,Vernon,TX,76384",34.1637134,-99.3104933
3230,3/14/2001,"400 BRYANT AVENUE,Bryant,AR,72022",34.623894,-92.494551
3231,3/19/2003,"551 LIBERTY DRIVE,Greenwood,AR,72936",35.2210621,-94.2963331
3239,1/23/2002,"2659 OLYMPIC STREET,Springfield,OR,97477",44.057432,-122.9876
3241,1/22/2003,"18551 NO. 83RD AVENUE,Glendale,AZ,85308",33.6508383,-112.2345609
3243,9/18/2002,"4524 CHALLENGER AVENUE,Roanoke,VA,24012",37.3253727,-79.872715
3245,2/20/2002,"15594 STATE HIGHWAY 77,Hayward,WI,54843",46.0179864,-91.470814
3247,1/22/2003,"1819 EAST GENEVA STREET,Delavan,WI,53115",42.630042,-88.61308
3248,5/15/2002,"1340 SOUTH BEACH BLVD,La Habra,CA,90631",33.914951,-117.966785
3250,1/22/2003,"7235 MARKET PLACE DRIVE,Bainbridge,OH,44023",41.3571101,-81.3797425
3251,7/18/2001,"1397 LEESBURG AVENUE,Washington,OH,43160",39.52313,-83.456498
3252,1/24/2001,"605 CONCHESTER HWY,Boothwyn,PA,19061",39.8501295,-75.4483335
3253,8/22/2001,"108 WASHINGTON TOWNE BLVD,Edinboro,PA,16412",41.8768239,-80.1738623
3258,5/15/2002,"4550 WEST 11TH AVENUE,Eugene (W),OR,97402",44.0462212,-123.1697909
3259,8/22/2001,"3555 MULLAN ROAD,Missoula (2),MT,59808",46.884127,-114.041756
3260,8/22/2001,"1399 S.E. BLVD,Ephrata,WA,98823",47.3199493,-119.5569571
3261,10/24/2001,"2801 DUPORTAIL STREET,Richland,WA,99352",46.2563466,-119.3078649
3262,10/24/2001,"61205 SOUTHGATE PKWY,Cambridge,OH,43725",39.9877889,-81.5739823
3265,7/17/2002,"2601 GEO. WASHINGTON MEM. HWY,Tabb,VA,23693",37.1212462,-76.457176
3266,5/4/2005,"839 ROUTE 130 NORTH,East Windsor,NJ,8520",40.2546,-74.552321
3267,4/18/2001,"18201 WRIGHT ST.,Omaha (W),NE,68130",41.2330541,-96.1989886
3268,7/18/2001,"200 HWY 64 EAST,Antigo,WI,54409",45.1622276,-89.1397652
3269,6/19/2002,"258 RIVER ROAD,Mexico,ME,4257",44.5395799,-70.5166715
3270,9/19/2001,"345 COMMONWEALTH DRIVE,Wytheville,VA,24382",36.9570552,-81.0982862
3271,6/20/2001,"5100 HIGHWAY 31,Calera,AL,35040",33.1494448,-86.7495696
3273,9/17/2003,"15700 METCALF AVENUE,Overland Park,KS,66223",38.842168,-94.66932
3274,8/14/2002,"9101 NORTH TARRANT PARKWAY,N.Richland Hills(N),TX,76180",32.9057298,-97.1895353
3276,8/20/2003,"4001 HALLMARK PARKWAY,San Bernardino,CA,92407",34.163473,-117.334769
3277,9/19/2001,"155 DAMONTE RANCH PKWY,Reno (Spring Valley),NV,89511",39.4191808,-119.7564561
3278,3/19/2003,"8700 ANDERMATT DRIVE,Lincoln,NE,68526",40.7356972,-96.5994481
3279,9/18/2002,"2100 LOOP 410 SE,San Antonio (SE),TX,78220",29.399964,-98.388228
3280,8/14/2002,"1490 HUDSON AVENUE,Irondequoit,NY,14621",43.193592,-77.598486
3281,1/21/2004,"5741 BUFFALO ROAD,Harborcreek,PA,16421",42.1601595,-79.9710328
3282,10/24/2001,"12910 STATE ROUTE 664,Logan,OH,43138",39.4837589,-82.4823687
3283,8/22/2001,"10600 WEST 21ST STREET,Wichita (NW),KS,67205",37.724843,-97.464965
3285,9/18/2002,"621 UPTOWN BLVD,Cedar Hill,TX,75104",32.596719,-96.9452905
3286,10/24/2001,"1035 HICKORY CREEK BLVD,Hickory Creek,TX,76210",33.1294846,-97.0436666
3288,3/20/2002,"10200 SULLIVAN ROAD,Baton Rouge (Central),LA,70818",30.5350654,-91.0681918
3289,10/24/2001,"1489 MOUNT JEFFERSON ROAD,West Jefferson,NC,28694",36.3885292,-81.4821529
3291,1/23/2002,"40 INTERNATIONAL DRIVE SOUTH,Mount Olive (Newark),NJ,7836",40.8895958,-74.7162798
3292,9/19/2001,"900 SPRINGFIELD ROAD,Union,NJ,7083",40.687407,-74.300666
3294,7/17/2002,"7101 CEDAR SPRINGS BLVD,Louisville (SE),KY,40291",38.142894,-85.58653
3295,1/22/2003,"6310 SOUTH ELM PLACE,Broken Arrow(SE),OK,74011",35.9904188,-95.7974988
3296,1/23/2002,"2700 SOUTH KIRKWOOD DRIVE,Houston (Andrau),TX,77077",29.7451163,-95.6195112
3297,9/19/2001,"12353 FM 1960 WEST,Houston (WNW),TX,77065",29.920581,-95.6024913
3298,3/2/2002,"255 FM 518,Kemah,TX,77565",29.5351187,-95.0188338
3300,4/13/2005,"1257 BELLEFONTAINE STREET,Wapakoneta,OH,45895",40.562312,-84.177621
3302,11/2/2005,"9460 W Sam Houston Pkwy S,Houston,TX,77099",29.6739717,-95.5609885
3304,10/26/2005,"1624 NC #14 HIGHWAY,Reidsville,NC,27320",36.383586,-79.667074
3305,1/31/2006,"6711 St Hwy 135,Mayodan,NC,27027",36.4123597,-79.9669857
3313,1/26/2005,"10900 EAST BRIARWOOD AVENUE,Centennial (Lima),CO,80111",39.6166715,-104.8746508
3319,4/13/2005,"2020 HEIGHTS DRIVE,Harker Heights,TX,76548",31.0677398,-97.6714182
3320,4/13/2005,"215 EAST MILE 3 ROAD,Palmhurst,TX,78574",26.2603878,-98.3157284
3322,7/20/2005,"411 PEWAUKEE ROAD,Pewaukee,WI,53072",43.087316,-88.227918
3328,5/18/2005,"10772 WEST CARSON CITY ROAD,Greenville,MI,48838",43.1775314,-85.2527987
3331,1/21/2004,"5501 SOUTH OLIVE STREET,Pine Bluff,AR,71603",34.1742601,-92.0034938
3336,11/9/2005,"23800 Allen Road,Woodhaven,MI,48183",42.136192,-83.227951
3342,1/27/2006,"1815 State Rte 125,Amelia,OH,45102",39.0182334,-84.1978923
3344,11/9/2005,"501 Wal-Mart Drive,Winchester,VA,22603",39.1934649,-78.2056348
3347,1/23/2006,"7450 Cypress Gardens Blvd,Winter Haven,FL,33884",27.976633,-81.646412
3360,11/2/2005,"2750 E. Germann Road,Chandler,AZ,",33.280892,-111.793222
3363,5/25/2005,"3151 STATE ROUTE 54,Owensboro,KY,42303",37.7541505,-87.0613991
3364,1/26/2005,"1644 SOUTH ROBERT STREET SO.,West St. Paul,MN,55118",44.8971487,-93.0785265
3367,5/18/2005,"4920 CENTRE POINTE DRIVE,North Charleston,SC,29418",32.87715,-80.018324
3371,10/26/2005,"3240 WILKINSON BLVD,Charlotte (W),NC,28208",35.2246225,-80.8941451
3380,1/23/2006,"4820 North Road 68,Pasco,WA,99301",46.272006,-119.187473
3381,1/26/2005,"407 N.E. GEORGIA AVENUE,Sweetwater,TX,79556",32.4521367,-100.3929367
3383,10/26/2005,"4215 CANYON DRIVE,Amarillo (SC),TX,79110",35.170066,-101.8654224
3384,1/26/2005,"300 WEST 15TH STREET,Hereford,TX,79045",34.8367903,-102.4074413
3386,1/25/2006,"160 Springville Station Blvd,Springville,AL,35146",33.7798176,-86.4550141
3388,5/18/2005,"1400 LAWRENCEVILLE HIGHWAY,Lawrenceville,GA,30044",33.936508,-84.025212
3389,1/25/2006,"3435 Centerville Hwy,Snellville,GA,30039",33.8060964,-84.043367
3391,3/23/2005,"6102 FM 3009,Schertz,TX,78154",29.6076666,-98.2812769
3394,4/13/2005,"1905 EAST 7TH STREET,Atlantic,IA,50022",41.4038555,-94.9861605
3403,1/27/2006,"3615 Marietta Hwy,Dallas,GA,30157",33.935025,-84.73087
3404,3/23/2005,"3800 SILVER LAKE ROAD NE,St. Anthony,MN,55421",45.038006,-93.219015
3406,1/27/2006,"15220 Montfort Dr,Dallas,TX,75248",32.959256,-96.816746
3408,10/26/2005,"3200 MARKET STREET,Carson City (N),NV,89706",39.1897047,-119.7571807
3420,1/26/2005,"1220 OLD COUNTRY ROAD,Nassau,NY,11590",40.745334,-73.6012173
3425,1/27/2006,"9598 Rowlett Rd,Houston,TX,77034",29.630829,-95.2368259
3427,9/14/2005,"604 NORTH 26TH STREET,Artesia,NM,88210",32.8476339,-104.4297782
3431,8/24/2005,"2801 EAST INTERSTATE 20,Hudson Oaks,TX,76087",32.7511611,-97.6825604
3454,5/15/2002,"1200 SOUTH COMMERCE WAY,Brigham City,UT,84302",41.485154,-112.030281
3459,9/18/2002,"2225 WEST MARKET ST.,Bloomington,IL,61701",40.4844553,-89.0249661
3460,8/20/2003,"8915 NORTH ALLEN ROAD,Peoria,IL,61615",40.796158,-89.633933
3461,10/16/2002,"2717 HIGHWAY 54 WEST,Peachtree City,GA,30269",33.39799,-84.599694
3462,5/15/2002,"3245 LAWRENCEVILLE SUWANEE RD,Suwanee,GA,30024",34.0366521,-84.0509716
3481,9/17/2003,"112 CARROLL ISLAND ROAD,Carroll Island,MD,21220",39.3214971,-76.3510694
3482,5/15/2002,"425 COIT ROAD,Plano (Coit/190),TX,75075",33.0829141,-96.771664
3483,9/18/2002,"933 GRAND CAILLOU ROAD,Houma (E),LA,70363",29.584267,-90.6930148
3484,4/17/2002,"2951 SOUTH BLUE ANGEL PARKWAY,Pensacola (SW),FL,32506",30.360766,-87.361587
3486,8/14/2002,"929 EAST STATE STREET,Athens,OH,45701",39.3369683,-82.0697411
3487,10/30/2002,"51450 SHELBY PARKWAY,Shelby Twp,MI,48315",42.6727609,-83.0107178
3488,1/21/2004,"1901 MILWAUKEE AVENUE,Burlington,WI,53105",42.70226,-88.253281
3489,7/17/2002,"6420 PETRIE WAY,Golden Ring,MD,21237",39.336277,-76.4898799
3490,6/19/2002,"7081 ARUNDEL MILLS CIRCLE,Arundel Mills,MD,21076",39.154842,-76.73269
3491,10/24/2001,"70 PLEASANT VALLEY STREET,Methuen,MA,1844",42.742693,-71.165603
3500,9/18/2002,"5655 EAST SAM HOUSTON PKWY N,Houston (Wallisvl),TX,77015",29.8154904,-95.1652586
3501,10/27/2004,"100 CROSSINGS BLVD,Morgantown,PA,19520",40.1536187,-75.8592569
3502,3/20/2002,"6500 SATRIALE WAY,Hamilton (E),OH,45011",39.3907331,-84.509439
3503,7/17/2002,"1585 LIBERTY DRIVE, SUITE #1,Thomasville,NC,27360",35.856431,-80.068445
3505,5/15/2002,"130 COMMERCE STREET,Lake Delton (Wis Dells),WI,53940",43.585196,-89.812504
3507,4/17/2002,"2701 PORT COVINGTON DRIVE,Port Covington,MD,21230",39.2635174,-76.6239423
3510,9/18/2002,"1710 BROADWAY STREET,Pearland (E),TX,77581",29.5473662,-95.2318889
3513,3/19/2003,"8101 OLD CARRIAGE COURT,Shakopee,MN,55379",44.777707,-93.41531
3514,3/20/2002,"50 FOSTER BROOK BLVD,Bradford,PA,16701",41.9795689,-78.6168563
3515,10/16/2002,"540 HARRY SAUNER ROAD,Hillsboro,OH,45133",39.2274616,-83.6216581
3531,10/16/2002,"1401 GALAXY DRIVE NE,Lacey,WA,98516",47.0603655,-122.7734794
3533,8/14/2002,"7800 EAST SMITH ROAD,Denver (N),CO,80207",39.769685,-104.897945
3534,3/3/2003,"295 TYLER ROAD SOUTH,Red Wing,MN,55066",44.5632568,-92.5828998
3535,1/21/2004,"35 FRESH RIVER ROAD,Epping,NH,3042",43.0274588,-71.0684869
3538,9/18/2002,"8500 NORTH WICKHAM ROAD,Viera,FL,32940",28.2332293,-80.7243105
3541,9/17/2003,"516 SCHOOL HOUSE ROAD,Kennett Square,PA,19348",39.8616881,-75.6916803
3543,10/30/2002,"67 NEWTOWN ROAD,Danbury,CT,6810",41.407478,-73.414709
3544,10/16/2002,"900 BOSTON POST ROAD,Guilford,CT,6437",41.2884805,-72.6793573
3545,7/17/2002,"2300 DIXWELL AVENUE,Hamden,CT,6514",41.3724196,-72.9195976
3546,10/30/2002,"164 DANBURY ROAD,New Milford,CT,6776",41.5509256,-73.4176713
3547,5/21/2003,"680 CONNECTICUT AVENUE,Norwalk,CT,6854",41.09578,-73.449742
3548,9/18/2002,"910 WOLCOTT STREET,Waterbury(Reidville),CT,6705",41.563315,-73.00476
3549,6/19/2002,"350 WINCHESTER STREET,Keene,NH,3431",42.9236477,-72.2900486
3560,5/15/2002,"374 WILLIAM S. CANNING BLVD,Fall River (S),MA,2721",41.6731423,-71.1607559
3561,8/14/2002,"137 TEATICKET HIGHWAY,Falmouth,MA,2536",41.5634258,-70.5951445
3562,6/19/2002,"189 ROUTE 46 WEST,Saddle Brook,NJ,7663",40.8906772,-74.0957665
3563,5/15/2002,"3926 LINDEN STREET,Bethlehem,PA,18020",40.6737423,-75.3446024
3564,5/15/2002,"200 BLAIR MILL ROAD, SUITE 100,Horsham,PA,19044",40.1802932,-75.1188154
3565,7/17/2002,"53 WEST GERMANTOWN PIKE,Norristown,PA,19401",40.1437457,-75.3150739
3566,6/19/2002,"9400 EAST HAMPDEN AVENUE,Denver (SE),CO,80231",39.651932,-104.878536
3571,3/19/2003,"2900 TOWNE BLVD,Middletown,OH,45044",39.489156,-84.327026
3572,3/19/2003,"10505 BROADWAY,Houston,TX,77584",29.5561047,-95.3730854
3573,8/20/2003,"9401 LIBERIA AVE,Manassas,VA,20111",38.7497795,-77.4492281
3580,1/22/2003,"1315 NORTH 21ST STREET,Newark,OH,43055",40.0853244,-82.4301595
3581,8/20/2003,"2850 MAYSVILLE PIKE,Zanesville,OH,43701",39.893502,-82.040516
3582,1/22/2003,"1575 SPACE CENTER DRIVE,Colorado Springs,CO,80915",38.855065,-104.721808
3583,1/21/2004,"311 ROUTE 9W,Glenmont,NY,12077",42.608598,-73.792392
3587,8/20/2003,"1400 LEAD HILL BLVD,Roseville,CA,95661",38.7482967,-121.2556045
3588,3/17/2004,"17041 JEFFERSON DAVIS HIGHWAY,Dumfries,VA,22026",38.5815,-77.308348
3589,8/25/2004,"350 WEST HOPE AVENUE,Salt Lake City (C),UT,84115",40.739266,-111.9016279
3645,10/26/2005,"200 WEST INTERSTATE 20,Midland (S),TX,79701",31.974614,-102.071129
3660,1/31/2006,"3428 Cummings Hwy,Chattanooga,TN,37419",35.0191268,-85.3730652
3726,1/27/2006,"6170 S Saginaw Rd,Grand Blanc,MI,48439",42.9383089,-83.648914
3729,1/23/2006,"5065 Pyramid Lake Rd,Sparks,NV,89436",39.6960039,-119.698736
3734,1/27/2006,"1207 Princeton St,Vermillion,SD,57069",42.7884788,-96.9389786
3764,10/26/2005,"105 CENTENNIAL BLVD,Lindale,TX,75771",32.474058,-95.387922
3765,1/27/2006,"1300 E Ash St,Piqua,OH,45356",40.152881,-84.208688
3811,10/26/2005,"61 PLAZA DRIVE,Kimball,WV,24853",37.4127339,-81.5239631
3838,1/31/2006,"2010 Village Center Dr,Tarentum,PA,15084",40.5642067,-79.8040103
5022,8/25/2004,"1901 TCHOUPITOULAS STREET,New Orleans (HRI),LA,70130",29.9257668,-90.0678575
5023,8/20/2003,"1200 HIGHLAND AVENUE,National City,CA,91950",32.6738752,-117.097094
5025,7/16/2003,"10420 MAYSVILLE ROAD,Fort Wayne,IN,46835",41.1294433,-85.0115805
5028,1/28/2004,"2925 GLENDALE AVENUE,Toledo,OH,43614",41.610091,-83.613463
5029,3/19/2003,"3721 NAVARRE AVENUE,Oregon,OH,43616",41.639377,-83.458813
5030,10/29/2003,"5821 CENTRAL AVENUE WEST,Toledo,OH,43615",41.675094,-83.681942
5031,3/19/2003,"8280 NORTH CORTARO,Marana,AZ,85743",32.356354,-111.089923
5032,4/16/2003,"8450 LA PALMA AVENUE,Buena Park,CA,90620",33.8466523,-117.9854534
5033,1/22/2003,"1300 NORTH BARLOW ROAD,Fort Morgan,CO,80701",40.2654442,-103.7726534
5034,6/18/2003,"4770 COLONIAL BLVD,Fort Myers,FL,33912",26.610534,-81.810894
5035,10/29/2003,"6745 NORTH CHURCH AVE,Mulberry,FL,33860",27.93344,-81.971189
5036,10/29/2003,"6192 GUNN HIGHWAY,Tampa,FL,33625",28.062064,-82.551841
5037,10/29/2003,"464016 STATE ROAD  200,Yulee,FL,32097",30.628741,-81.5717839
5038,8/25/2004,"12690 SOUTH ROUTE 59,Plainfield,IL,60544",41.653475,-88.206702
5039,3/19/2003,"263 WAL-MART DRIVE,Camden,DE,19934",39.1014139,-75.5443526
